"paper_id","label","title","author","journal","volume","number","pages","year","doi","abstract","search_duplicated","n_duplicates","screened_final","notes_final"
"GNM_002","X.WOS.000553938400002","Development of nestling blue tits (Cyanistes caeruleus) is affected by experimental addition of aromatic plants","Pires, Barbara A. and Belo, Anabela D. F. and Diamantino, Fernanda and Rabaca, Joao E. and Merino, Santiago","AVIAN BIOLOGY RESEARCH","13","3","44-48",2020,"10.1177/1758155920921075","Some passerines incorporate aromatic plants in their nest cups, and several hypotheses have been formulated to explain this behaviour. One of those, the Drug Hypothesis, states that aromatic plants present in nests have positive effects on nestlings' development through increased immune function. In this study, we aimed to examine if experimental addition of aromatic plants had positive effects on reproductive performance (the number of fledglings produced and nestling survival rate) and nestling development (weight and tarsus length). In addition, we study whether those potential effects were more noticeable in different brood sizes-small and large-through an observational approach. We expect that large broods, due to increased resource competition between nestlings, will benefit more from aromatic plant incorporation, as compared to small broods. Nestlings were significantly heavier in 2015 as compared to 2016 and 2017 and in small broods. No effect of treatment was observed in nestling weight. Although there was no overall effect of treatment on nestling tarsus length, nestlings from aromatic nests had significantly longer tarsi as compared to nestlings from control nests, in large broods.",2,2,"selected",NA
"GNM_003","X.WOS.000260989800009","Blue tits (Cyanistes caeruleus) respond to an experimental change in the aromatic plant odour composition of their nest","Mennerat, A.","BEHAVIOURAL PROCESSES","79","3","189-191",2008,"10.1016/j.beproc.2008.07.003","Although the use of olfaction by birds is now widely recognised, the olfactory abilities of passerine birds remain poorly explored, for historical reasons. Several studies however suggest that passerines can perceive volatile compounds in several biologically relevant contexts. In Corsica, recent findings suggest that cavity-nesting blue tits may use volatile compounds in the context of nest building and maintenance. Although they build their nests mainly from moss, female blue tits also frequently incorporate fragments of several species of aromatic plants in the nest cup. In field experiments, breeding female blue tits altered their nest maintenance behaviour in response to experimental addition of aromatic plants in their nest. In aviary experiments. captive male blue tits could be trained to detect lavender odour from a distance. Here I report results from a field study aimed to test whether adult blue tits altered their chick-feeding behaviour after an experimental change in nest odour composition. I experimentally added fragments of aromatic plant species that differed from those brought in the nests before the start of the experiment in a set of experimental nests and added moss, the basic nest material, in a set of control nests. Both male and female blue tits hesitated significantly longer entering the nest cavity after addition of new aromatic plant fragments, as compared to moss addition. This response was especially observed during the first visit following the experimental change in nest plant composition. Nest composition treatment had no effect on the time spent in the nest. This study demonstrates that free-ranging blue tits detect changes in nest odour from outside the nest cavity. (C) 2008 Elsevier B.V. All rights reserved.",3,2,"selected",NA
"GNM_018","Tom.U.00C3..U.00A1.s2013926","Nest size and aromatic plants in the nest as sexually selected female traits in blue tits","TomÃƒÂ¡s, G. and Merino, S. and MartÃƒÂ­nez-De La Puente, J. and Moreno, J. and Morales, J. and Rivero-De Aguilar, J.","Behavioral Ecology","24","4","926-934",2013,"10.1093/beheco/art015","Besides the direct functionality of nests driven by natural selection, accumulating evidence shows that nest building behaviors and nests may also evolve under sexual selection. Empirical research on the potential role of nests or nest features as sexual signals, however, is comparatively scarce for avian species in which the female is the only sex involved in its construction because of a male bias in the study of sexual traits, even though maternally built nests may be more common than paternally and biparentally built nests. In blue tits Cyanistes caeruleus, females alone build nests and add aromatic plants to them. We manipulated nest size and amount of aromatic plants in the nest to assess subsequent male effort and risk taking during provisioning of nestlings as indices of differential allocation. Risk taking was assessed through trappability indices of males at the nest-box when provisioning nestlings. Although male provisioning rates did not differ between experimental groups, male risk taking during provisioning was significantly lower in nests reduced in size than in control and enlarged nests, and it was significantly higher in nests supplied with aromatic plants than in control nests. Females showed nonsignificant trends to increase their provisioning effort in reduced nests, probably to compensate reduced male investment. Finally, female provisioning rates and especially male risk taking had a major positive impact on reproductive success and thereby on female fitness. In summary, this study (and previous evidence) suggests that nest size and aromatic plants in blue tit nests are used by females as sexual signals to elicit differential allocation in males. This study adds to the scarce evidence in favor of nests or nest materials acting as sexually selected traits regarding female signaling. Ã‚Â© 2013 The Author. Published by Oxford University Press on behalf of the International Society for Behavioral Ecology. All rights reserved.",18,2,"selected",NA
"GNM_024","L.U.00C3..U.00B3.pez.Rull2009254","Do female spotless starlings Sturnus unicolor adjust maternal investment according to male attractiveness?","LÃƒÂ³pez-Rull, I. and Gil, D.","Journal of Avian Biology","40","3","254-262",2009,"10.1111/j.1600-048X.2009.04553.x","In birds, female egg allocation patterns have a strong influence in offspring development and differential investment in egg size and composition has been shown to respond to male attractiveness. In this study we experimentally manipulated the perceived attractiveness of male starlings Sturnus unicolor by increasing the amount of green material in some nests (a male courtship display in this species). We predicted that, if female investment before laying is related to male attractiveness, experimental females would increase their reproductive investment in response to the addition of plants in their nests when compared to control females. We found that our manipulation caused variations in female reproductive investment in a way that seems to influence offspring quantity but not offspring quality: Females laid larger clutch sizes but not larger eggs when green plant material was added. However, yolk androgens contents were not related to the experimental manipulation. Contrary to expectations, females breeding in experimental nests laid eggs with smaller amounts of eggshell pigments. Interestingly, we found that eggs laid later in the sequence had higher testosterone levels and showed more intense egg colouration than eggs laid earlier in the sequence. These differences at the within-clutch level suggest that selection has favoured compensatory strategies for hatching asynchrony. Alternatively, since nest sabotages by other females are most common at the beginning of laying, this could be seen as female strategy to minimise losses due to nest sabotages. As far as we know, this is the first study to show that an external egg characteristic such as blue-green colouration reflects yolk androgen concentration. Ã‚Â© 2009 Journal of Avian Biology.",24,2,"selected",NA
"GNM_027","Moreno20081078","Blue-green eggs in pied flycatchers: An experimental demonstration that a supernormal stimulus elicits improved nestling condition","Moreno, J. and Lobato, E. and Merino, S. and MartÃƒÂ­nez-De La Puente, J.","Ethology","114","11","1078-1083",2008,"10.1111/j.1439-0310.2008.01551.x","It has been proposed that blue-green egg colouration in certain avian species has evolved as a signal of female and egg quality to males, affecting their investment in the brood according to the differential allocation scenario. A recent experiment has successfully manipulated male investment by placing dummy eggs simulating the extremes in the blue-green natural reflectance. Here we have substituted one egg in certain pied flycatcher clutches with a single deep-blue (blue) or light-blue (pale) dummy egg and used other clutches as controls. Blue dummy eggs reflected more in the blue-green part of the spectrum than natural and pale dummy eggs, which were similar in reflectance. Nestlings in nests with one blue dummy egg during laying and incubation attained a significantly higher mass and condition than those in nests with one pale dummy egg or in control broods, when controlling for phenology, brood size and blue-green chroma of the clutch. Only a shift in parental investment can have induced this highly significant effect. Preference for deeply coloured clutches associated with high-quality females and their maternal effects may explain stimulation by a single supernormal stimulus emanating from multiple objects like clutches. Ã‚Â© 2008 The Authors.",294,2,"excluded","No green nest material
"
"GNM_029","Saino2005998","Stressed mothers lay eggs with high corticosterone levels which produce low-quality offspring","Saino, N. and Romano, M. and Ferrari, R.P. and Martinelli, R. and MÃƒÂ¸ller, A.P.","Journal of Experimental Zoology Part A: Comparative Experimental Biology","303","11","998-1006",2005,"10.1002/jez.a.224","Organisms frequently encounter stressful ecological conditions. In vertebrates, a major mechanism of physiological response to stress is mediated by the hypothalamic-pituitary-adrenal axis and results in increased secretion of glucocorticosteroids, which can have adverse consequences on diverse phenotypic traits affecting fitness. Maternal stress may thus have carry-over effects on progeny if it influences pre-natal offspring environment in terms of glucocorticosteroid concentration, although this hypothesis has never been tested in any species under field conditions. We manipulated stress experienced by female barn swallows Hirundo rustica, by exposing them to a predator during laying and measured egg corticosterone concentration. Stressed females laid eggs with greater corticosterone concentration than controls exposed to a herbivore. In another experiment, we injected physiological doses of corticosterone in the egg albumen and compared the phenotype of offspring originating from these eggs with their control siblings originating from either sham-inoculated or unmanipulated eggs and reared in the same nest. Eggs injected with corticosterone had lower hatchability and produced fledglings with smaller body size and slower plumage development than did control eggs. Nestling body size in our study population predicts long-term survival. Thus, maternal stress impaired offspring phenotype and viability by increasing transmission of glucocorticosteroids to the eggs. This study identifies a novel mechanism mediating early maternal effects whereby maternal stress affects offspring quality. These results are relevant to biological conservation because they disclose a mechanism that can link environmental conditions to population productivity and viability. Ã‚Â© 2005 Wiley-Liss, Inc.",29,2,"excluded","No green nest material"
"GNM_043","X.WOS.000813058300001","Specificity within bird-parasite-parasitoid food webs: A novel approach for evaluating potential biological control agents of the avian vampire fly","Ramirez, Ismael E. and Causton, Charlotte E. and Gutierrez, George A. and Mosquera, Denis A. and Piedrahita, Paolo and Heimpel, George E.","JOURNAL OF APPLIED ECOLOGY","59","8","2189-2198",2022,"10.1111/1365-2664.14235","Quantitative food web analyses can provide insights into the specificity of consumers such as herbivores, parasites and parasitoids. Understanding such patterns can be useful in forecasting the potential benefits and risks of biological control agents being considered for introduction against invasive species. The avian vampire fly, Philornis downsi (Diptera: Muscidae), is a neotropical bird parasite that is invasive in the Galapagos Islands, where it is causing substantial mortality of endemic bird species. We used a novel in-field experimental food web approach within the native range of P. downsi in Ecuador to test the hypotheses that pupal parasitoids known to attack P. downsi specialize on members of the genus Philornis, which occur only in bird nests. We deployed pupae of non-Philornis fly species adjacent to bird nests to assess specificity of the parasitoids and used two indices to assess specificity: Resource Range (RR), which evaluates the breadth of host use, and Pair Difference Index (PDI), which evaluates interaction strength. The results revealed very strong compartmentalization within the guild of pupal fly parasitoids, with four species attacking only Philornis spp. Both specificity indices indicated significant levels of specificity towards the genus Philornis for two of these species: Conura annulifera and Trichopria sp. novus. We also assessed the specificity of the two dominant Philornis species attacking 11 bird species and preference of the two dominant parasitoid species for bird species. Although there was some significant preference for particular bird species by the Philornis spp., there was no indication that this drove specificity patterns by the parasitoids. Policy implications. Our results confirm previous laboratory studies indicating specificity by C. annulifera and support the hypothesis that this species would produce few, if any, nontarget impacts if released into Galapagos to suppress populations of the P. downsi. These results can inform an environmental risk assessment framework to guide governmental agencies in deliberation on potential field releases of parasitoids in the Galapagos Islands.",43,1,"excluded","No green nest material"
"GNM_046","X.WOS.000744045600001","Cattle grazing in CRP grasslands during the nesting season: effects on avian abundance and diversity","Wilson, Benjamin S. and Jensen, William E. and Houseman, Gregory R. and Jameson, Mary Liz and Reichenborn, Molly M. and Watson, D. Fraser and Morphew, Alex R. and Kjaer, Esben L.","JOURNAL OF WILDLIFE MANAGEMENT","86","2",NA,2022,"10.1002/jwmg.22188","The Conservation Reserve Program (CRP) is a primary tool for restoring grassland in the United States, in part as wildlife habitat, which has benefited declining grassland bird populations. Among potential mid-contract management practices used to maintain early-successional CRP grasslands, cattle grazing had been prohibited and is currently disincentivized during the primary nesting season for birds (much of the growing season), despite the important role that large herbivores historically played in structuring grassland ecosystems. Conservative grazing of CRP grasslands could increase spatial heterogeneity in vegetation structure and plant diversity, potentially supporting higher densities of some grassland bird species and higher bird diversity. Our objective was to determine the effect of experimental cattle grazing on species-specific relative abundance and occupancy, species diversity, and community dissimilarity of grassland birds on CRP grasslands across the longitudinal extent of Kansas, USA (a 63.5-cm precipitation gradient) during the 2017-2019 avian breeding seasons. Fifty-three of 108 fields were grazed by cattle during the growing seasons of 2017 and 2018 and all fields were rested from grazing in 2019. For all analyses, we examined separate model sets for semiarid western versus more mesic eastern Kansas. Using data from line transect surveys, we modeled relative abundances of 5 songbird species: grasshopper sparrow (Ammodramus savannarum), dickcissel (Spiza americana), eastern meadowlark (Sturnella magna), western meadowlark (Sturnella neglecta), and brown-headed cowbird (Molothrus ater). Grazing had delayed yet positive effects on abundances of grasshopper sparrow in western Kansas, and eastern meadowlark in eastern Kansas, but negative effects on dickcissel abundance in western Kansas and especially on burned fields in eastern Kansas. Somewhat counterintuitively, brown-headed cowbirds in western Kansas were more abundant on ungrazed versus grazed fields in the years after grazing began. In addition, we modeled multi-season occupancy of 3 gamebird species (ring-necked pheasant {[}Phasianus colcicus], northern bobwhite {[}Colinus virginianus], mourning dove [}Zenaida macroura]) and Henslow's sparrow (Centronyx henslowii); grazing did not affect occupancy of these species. In eastern Kansas, species diversity was highest in grazed, unburned fields. In western Kansas, bird communities in grazed and ungrazed fields were dissimilar, as determined from multivariate analysis. Though regionally variable, conservative stocking of cattle on CRP grasslands during the nesting season as a mid-contract management tool might increase bird species diversity by restructuring habitat that accommodates a greater variety of species and decreasing abundances of species associated with taller, denser stands of vegetation.",46,2,"excluded","No green nest material"
"GNM_048","vanDis2021","Color of Artificial Light at Night Affects Incubation Behavior in the Great Tit, Parus major","van Dis, N.E. and Spoelstra, K. and Visser, M.E. and Dominoni, D.M.","Frontiers in Ecology and Evolution","9",NA,NA,2021,"10.3389/fevo.2021.728377","Artificial light at night (ALAN) has been recognized as a biodiversity threat due to the drastic effects it can have on many organisms. In wild birds, artificial illumination alters many natural behaviors that are important for fitness, including chick provisioning. Although incubation is a key determinant of the early developmental environment, studies into the effects of ALAN on bird incubation behavior are lacking. We measured nest temperature in nest boxes of great tits during the incubation period in two consecutive years. Nest boxes were located in eight previously dark field sites that have been experimentally illuminated since 2012 with white, green, or red light, or were left dark. We tested if light treatment affected mean nest temperature, number of times birds leave the nest (off-bout frequency), and off-bout duration during the incubation period. Subsequently, we investigated if incubation behavior is related to fitness. We found that birds incubating in the white light during a cold, early spring had lower mean nest temperatures at the end of incubation, both during the day and during the night, compared to birds in the green light. Moreover, birds incubating in white light took fewer off-bouts, but off-bouts were on average longer. The opposite was true for birds breeding in the green light. Low incubation temperatures and few but long off-bouts can have severe consequences for developing embryos. In our study, eggs from birds that took on average few off-bouts needed more incubation days to hatch compared to eggs from birds that took many off-bouts. Nevertheless, we found no clear fitness effects of light treatment or incubation behavior on the number of hatchlings or hatchling weight. Our results add to the growing body of literature that shows that effects of ALAN can be subtle, can differ due to the spectral composition of light, and can be year-dependent. These subtle alterations of natural behaviors might not have severe fitness consequences in the short-term. However, in the long term they could add up, negatively affecting parent condition and survival as well as offspring recruitment, especially in urban environments where more environmental pollutants are present. Ã‚Â© Copyright Ã‚Â© 2021 van Dis, Spoelstra, Visser and Dominoni.",48,2,"excluded","No green nest material"
"GNM_049","X.WOS.000691555000002","Surveys on detritivorous moths using bait traps in Japan","Goto, Kiyoshiro and Yagi, Sadahisa and Oku, Johei and Tomura, Shunsuke and Yamaguchi, Daisuke and Hirowatari, Toshiya","JOURNAL OF ASIA-PACIFIC BIODIVERSITY","14","3","386-398",2021,"10.1016/j.japb.2021.03.011","Surveys on detritivorous moths were carried out at three locations in Kyushu, Japan, in 2019, using bait traps. The trap material consisted of dead leaves or rice straw, baited with dog food, chicken manure, or bat guano. A total of 293 moth individuals, comprising 25 species belonging to 17 families, were trapped during the experiment. The emerged moths included 285 detritivore individuals of 17 species in nine families and eight herbivore individuals of eight different families. Most moth individuals emerged from the traps made of dead leaves with dog food, which contains several nutrients, as the bait. Of these individuals, species such as Phaeoses sp. (Tineidae) and Pyralis farinalis(Pyralidae), which often emerge from bird nests but are difficult to collect, were also found. This is the first study to collect detritivorous moths using traps with different baits. (c) 2021 National Science Museum of Korea (NSMK) and Korea National Arboretum (KNA), Publishing Services by Elsevier. This is an open access article under the CC BY-NC-ND license (http:// creativecommons.org/licenses/by-nc-nd/4.0/).",49,2,"excluded","Not birds"
"GNM_051","Ortiz.Santaliestra202012402","Egg Overspray with Herbicides and Fungicides Reduces Survival of Red-Legged Partridge Chicks","Ortiz-Santaliestra, M.E. and Alcaide, V. and Camarero, P.R. and Mateo, R. and Mougeot, F.","Environmental Science and Technology","54","19","12402-12411",2020,"10.1021/acs.est.0c04203","Within the environmental risk assessment conducted for pesticide registration in the European Union (EU), avian reproductive toxicity is characterized after exposing adults. However, eggs of ground-nesting species can be exposed when pesticide applications occur during laying or incubation. We simulated environmentally realistic exposure of red-legged partridge (Alectoris rufa) eggs to an herbicide (2,4-D) and a fungicide (tebuconazole) applied to winter cereal crops during the breeding season of most farmland birds. We analyzed the effects on hatching success, offspring survival, and physiology. Exposure by overspray led to greater pesticide accumulation in the eggshell or content than exposure through contact with treated soil (3.1-13.7 times higher, depending on the pesticide and target sample). Egg overspray with tebuconazole significantly increased chick mortality, which was 26% higher than that of controls. 2,4-D caused a similar but a close to significant increase (chick mortality 24% higher than controls). Exposure to either pesticide through contact with treated soils did not affect chick survival but altered some biochemical parameters posthatching. Our experiment shows that egg spraying with pesticides should be considered as a relevant exposure scenario in risk assessment procedures, given its potential to affect the reproductive success of ground-nesting farmland birds. Copyright Ã‚Â© 2020 American Chemical Society.",51,2,"excluded","No green nest material"
"GNM_053","Goodchild20201262","Effects of sublethal application of Deepwater Horizon oil to bird eggs on embryonic heart and metabolic rate","Goodchild, C.G. and Grisham, K. and Belden, J.B. and DuRant, S.E.","Conservation Biology","34","5","1262-1270",2020,"10.1111/cobi.13539","Following large crude oil spills, oil from feathers of brooding birds and oiled nesting material can transfer to eggs, resulting in reduced embryonic viability for heavily oiled eggs. Eggs may also be subjected to trace or light oiling, but functional teratogenic effects from sublethal crude oil exposure have not been examined. We assessed whether sublethal application of weathered Deepwater Horizon crude oil to the eggshell surface alters heart rate and metabolic rate in Zebra Finch (Taeniopygia guttata) embryos. We first determined sublethal applications with a dosing experiment. Embryo viability for eggs exposed to 5 ÃŽÂ¼L or more of crude oil decreased significantly. We conducted a second experiment to measure heart rate and metabolic rate (CO2 production) 5 and 9 d after 1 sublethal application of crude oil to eggshells on day 3 of incubation. One application of 1.0 or 2.5 Ã‚ÂµL of crude oil reduced embryonic heart rate and metabolic rate on day 12 of incubation. Using unfertilized eggs, we measured the transfer of polycyclic aromatic hydrocarbons (PAHs) from the eggshell surface to egg contents 9 d after a single application of sublethal crude oil. Our results suggest avian eggs externally exposed to small amounts of crude oil may exhibit protracted embryonic development and impaired postnatal cardiac performance. Ã‚Â© 2020 Society for Conservation Biology",53,2,"excluded","No green nest material"
"GNM_054","X.WOS.000534541100004","Differently sized cuckoos pose different threats to hosts","Yu, Jiangping and Mingju, E. and Sun, Wei and Liang, Wei and Wang, Haitao and Moller, Anders Pape","CURRENT ZOOLOGY","66","3","247-253",2020,"10.1093/cz/zoz049","Hole-nesting tits Parus spp. have been classified as ``unsuitable{'' hosts for cuckoo parasitism because cuckoos cannot enter a cavity if the entrance is too small. However, Chinese tits could reject alien eggs and egg ejection rate increased with the local diversity of parasitic cuckoo species. Antiparasitic behavior among Chinese tits may have evolved due to greater size variation among sympatric cuckoo species. This raises the question of whether differently sized parasitic cuckoos pose different threats to Chinese tits. A green-backed tit Parus monticolus population that is sympatric with Asian emerald cuckoo Chrysococcyx maculatus (eme-cuckoo, small-sized parasite) and common cuckoo Cuculus canorus (com-cuckoo, large-sized parasite), and a cinereous tit P. cinereus population that is only sympatric with com-cuckoo were chosen as study organisms. We observed behavioral response and recorded alarm calls of the 2 tit species to eme-cuckoo, com-cuckoo, chipmunk Tamias sibiricus (a nest predator) and dove Streptopelia orientalis (a harmless control), and subsequently played back alarm calls to conspecific incubating females. In dummy experiments, both tit species performed intense response behavior to chipmunk, but rarely responded strongly to the 3 avian species. In playback experiments, both tit species responded strongly to conspecific chipmunk alarm calls, but rarely responded to dove alarm calls. The intensity of response of incubating female green-backed tits to eme-cuckoo and com-cuckoo alarm calls were similar to that of chipmunk alarm calls, while the intensity to eme-cuckoo alarm calls was higher than the intensity to dove alarm calls which was similar to that of com-cuckoo alarm calls. In contrast, few female cinereous tits responded to eme-cuckoo and com-cuckoo alarm calls. These findings indicated that the threat level of eme-cuckoo was slightly greater than that of com-cuckoo for sympatric green-backed tits, but not for allopatric cinereous tits.",54,1,"excluded","No green nest material
"
"GNM_061","Linden20192069","Ecosystem services and disservices by birds, bats and monkeys change with macadamia landscape heterogeneity","Linden, V.M.G. and Grass, I. and Joubert, E. and Tscharntke, T. and Weier, S.M. and Taylor, P.J.","Journal of Applied Ecology","56","8","2069-2078",2019,"10.1111/1365-2664.13424","The relative importance of ecosystem services and disservices can change with landscape structure in a poorly understood way. We compare the impact of biocontrol, provided by bats and birds, with that of crop raiding by vervet monkeys on yield in South African macadamia orchards. Insectivorous bats and birds are known to feed on macadamia pest insect species, like the macadamia nut borer or the green vegetable bug. Vervet monkeys move into the orchards during the day to feed on premature macadamia nuts. Bats, birds and monkeys benefit from patches of natural vegetation adjacent to orchards. With exclusion experiments (four treatments: day, night, day and night, control) we quantified the relative importance of biocontrol and crop raiding on yield, comparing two different landscape settings of the orchards, a natural and a human-modified. Crop raiding occurred only close to natural vegetation and caused yield losses of about 26%. Biocontrol by bats and birds was higher near natural vegetation, but still significant in human-modified landscapes, at up to 530Ã‚Â m distance to forest patches. Prevented biocontrol through the exclusion of bats and birds resulted in yield losses of up to 60%. Effects of biocontrol by bats and birds (USD ~5,000Ã‚Â ha/year) were economically more important than the losses of crop raiding (USD ~1,600Ã‚Â ha/year). As both are linked to the vicinity of forest patches, the removal of natural vegetation to limit monkey abundances would also limit biocontrol service provision. Synthesis and applications. This study highlights the high economic benefits of biocontrol by bats and birds, which outweighed negative impacts through yield losses caused by crop raiding monkeys. Management practices to prevent crop damage, such as guarding, excluding vertebrates or removal of adjacent natural vegetation, would also limit access for bats and birds and the great economic benefits provided by their biocontrol. Ecosystem services by bats and birds can be promoted by the exposure of artificial roost and nest sites, but research into species-specific preferences is needed. The education of farmers is crucial, as many are unaware of the benefits from birds and bats and the fact that these benefits can outweigh the disadvantages of the monkeysÃ¢â‚¬â„¢ crop raiding. Ã‚Â© 2019 The Authors. Journal of Applied Ecology Ã‚Â© 2019 British Ecological Society",61,2,"excluded","No green nest material"
"GNM_063","Yang2019","Egg retrieval versus egg rejection in cuckoo hosts","Yang, C. and Liang, W. and MÃƒÂ¸ller, A.P.","Philosophical Transactions of the Royal Society B: Biological Sciences","374","1769",NA,2019,"10.1098/rstb.2018.0200","Before complex nests evolved, birds laid eggs on the ground, and egg retrieval evolved as an adaptation against accidental displacement of eggs outside the nest. Therefore, egg retrieval is an ancient, and likely ancestral, widespread behaviour in birds. However, it has received little attention in studies of avian brood parasitism, perhaps because most parasitism occurs in species with complex nests, a context in which egg retrieval seems irrelevant. However, for cavity-nesting hosts of avian brood parasites, egg retrieval may still play an important role in the coevolutionary interactions between obligate brood parasites and hosts, because egg retrieval can be considered to be antagonistic to egg rejection behaviour in hosts, yet both may involve cognition to recognize eggs. We hypothesized that (1) cavity-nesting hosts should retrieve misplaced eggs from outside the nest cup, (2) brood parasitism has modulated egg retrieval behaviour in cavity-nesting hosts and (3) hosts use the same visual cues for decision-making during egg recognition in both egg retrieval and egg rejection actions. To test these hypotheses, we performed a series of experiments in a cavity-nesting host, the green-backed tit (Parus monticolus). Foreign eggs with different levels of mimicry were placed within or outside nest cups of hosts to test their responses. We found that host decisions about whether to retrieve or reject an egg both depended on the degree of mimicry. However, hosts sometimes first retrieved poorly mimetic foreign eggs and then rejected them. Alternatively, hosts sometimes failed to retrieve highly mimetic conspecific eggs. We suggest that egg retrieval in hosts is likely to be a result of the interaction between ancient retrieval behaviour and subsequent adaptation against brood parasitism. This article is part of the theme issue Ã¢â‚¬ËœThe coevolutionary biology of brood parasitism: from mechanism to patternÃ¢â‚¬â„¢. Ã‚Â© 2019 The Author(s) Published by the Royal Society. All rights reserved.",63,2,"excluded","No green nest material"
"GNM_064","X.WOS.000442501700017","Effects of livestock grazing on nesting sage-grouse in central Montana","Smith, Joseph T. and Tack, Jason D. and Berkeley, Lorelle I. and Szczypinski, Mark and Naugle, David E.","JOURNAL OF WILDLIFE MANAGEMENT","82","7","1503-1515",2018,"10.1002/jwmg.21500","Grazing by domestic livestock is ubiquitous in the sagebrush (Artemisia spp.) biome of western North America. Widespread, long-term population declines in greater sage-grouse (Centrocercus urophasianus) have elicited concern about negative effects of livestock grazing on sage-grouse populations. Hypothesized relationships, mostly untested, between livestock and sage-grouse nesting ecology have played a prominent role in shaping public land livestock grazing policy and broader discussions about management of grazing in sagebrush ecosystems. We tested predictions arising from several commonly hypothesized mechanisms by which livestock may affect nesting habitat quality for sage-grouse in a grazed landscape in central Montana, USA. We employed Bayesian variable selection methods to identify factors related to both nest site selection and nest success, focusing on indices of livestock use at local and pasture scales and including other factors known to influence nesting ecology such as anthropogenic features and weather. In spite of some evidence nest survival was positively associated with senesced vegetation height, evidence for effects of livestock presence and indices of local livestock use on nest site selection and survival was equivocal at best. In contrast, we found strong evidence that females selected nest sites based on relatively static features such as sagebrush cover and distance from gravel and paved roads, whereas nest failure was driven primarily by extended periods of heavy precipitation. Management of sage-grouse nesting habitat in this region should focus on conserving areas of adequate shrub cover and preventing further fragmentation by roads. (c) 2018 The Wildlife Society. We tested several hypotheses relating livestock grazing and herbaceous vegetation height and cover to sage-grouse nest site selection and survival as part of a grazing experiment in central Montana, USA. Evidence for effects of grazing and herbaceous vegetation on nest site selection and survival was weak, whereas evidence for effects of shrub structure, roads, and weather was unequivocal.",64,1,"excluded","Not experimental"
"GNM_065","X.WOS.000437685600003","An experimental test of the effect of food and antioxidants on blue-green eggshell coloration in mountain bluebirds Sialia currucoides","Randall, Jeannine A. and Dawson, Russell D.","JOURNAL OF AVIAN BIOLOGY","49","6",NA,2018,"10.1111/jav.01724","Evolutionary biologists have long debated the functional relevance of the ornamental traits that occur in many animal taxa, and yet, female ornaments have received relatively little attention compared to those produced by males. A greater understanding of these traits, particularly those that are unique to females, may shed light on the potential for sexual selection to shape female phenotypes. Recently, blue-green eggshell colour, derived from the antioxidant pigment biliverdin, has been proposed as a candidate trait that advertises female quality to males in species of birds with biparental care. However, studies have been equivocal in their support for blue-green eggshell colour being an informative signal, and correlations between eggshell colour and other female characteristics have been inconsistent. We conducted a supplementation experiment to test if improving the access of female birds to food resources and micronutrients, thereby improving their condition prior to egg laying, would intensify the blue-green colouration of the eggs they laid. We provided mountain bluebirds Sialia currucoides with food and carotenoids during nest building and egg laying in two breeding seasons, and assessed both within- and among-clutch variation in colour. Supplementation did not affect patterns of within-clutch variation, but did result in differences in colour among clutches. Specifically, we found that food, but not carotenoids, resulted in higher colour saturation, and decreased the brightness of blue-green eggshells. Although this trend was observed in both years, the effect was statistically significant only in one year. Our results suggest that food supplementation influences eggshell colour, but that conditions, such as weather and natural food availability, which can vary annually, may also determine how female birds allocate pigment to eggshells.",65,2,"excluded","No green nest material"
"GNM_066","Saavedra2018945","Are wild insectivorous birds attracted to methyl-jasmonate-treated Pyrenean oak trees?","Saavedra, I. and Amo, L.","Behaviour","155","13-15","945-967",2018,"10.1163/1568539X-00003516","Plants emit herbivore-induced plant volatiles (HIPVs) when they are attacked by herbivorous arthropods to attract natural enemies of the herbivores. Previous studies have suggested that insectivorous birds can detect the HIPVs for prey location. The production of HIPVs is partly mediated by the jasmonic acid signalling pathway. Methyl jasmonate is one compound involved in the jasmonic acid signalling pathway. Therefore, spraying of methyl jasmonate (MeJa) solution on plants can induce the emission of volatiles similar to the HIPVs induced by herbivory. We performed two field experiments to test whether insectivorous adult birds are attracted to Pyrenean oak trees (Quercus pyrenaica) treated with MeJa solutions. We used artificial larvae to measure bird predation rate. There were no differences in the predation rates of plasticine larvae between control and MeJa treatments, suggesting that insectivorous birds were not attracted to trees treated with MeJa. We also tested whether blue tit nestlings without previous experience in foraging respond to the scent of Pyrenean oak tree leaves treated with MeJa, to test whether the attraction to MeJa-treated trees is innate. A similar number of nestlings performed begging responses when exposed to the scent of leaves of MeJa-treated trees compared to the scent of leaves of control untreated trees. Furthermore, the duration of the first begging was similar in response to the volatiles emitted by MeJa-treated trees and untreated trees. Despite previous evidence suggesting that insectivorous birds are attracted to HIPVs, our results show that neither insectivorous adult birds nor inexperienced nestlings were attracted to trees treated with MeJa. Further studies are needed to disentangle whether the differences in the emission of volatiles between herbivore-infested trees and MeJa-treated trees can explain this lack of attraction to MeJa-treated Pyrenean oak trees. Ã‚Â© 2018 Copyright 2018 by Koninklijke Brill NV, Leiden, The Netherlands.",66,2,"excluded","No green nest material
"
