paper_id,label,title,author,journal,volume,number,pages,year,doi,abstract,search_duplicated,n_duplicates,screened_abstracts,notes
GNM_256,Zhang2014647,Efficient Generation of Neural Stem Cell-Like Cells from Rat Adipose Derived Stem Cells After Lentiviral Transduction with Green Fluorescent Protein,"Zhang, Y. and Liu, N. and Tang, Y. and Yang, E. and Dong, S. and Huang, M. and Pan, C. and Zhang, Y. and Zhang, P. and Chen, H. and Tang, Z.",Molecular Neurobiology,50,2,647-654,2014,10.1007/s12035-014-8638-4,"Neural stem cells (NSCs) can be isolated from nervous tissues or derived from embryonic stem cells. However, their procurement for clinical applications is limited, and there is a need for alternative types of cell that have NSCs properties. In the present study, the differentiation potential of rat adipose-derived stem cells (ADSCs) was evaluated by infecting these cells with a lentiviral vector-encoding green fluorescent protein (GFP). ADSCs transduced with lentivirus were able to generate NSC-like cells, without any effects on their growth, phenotype, and normal differentiation potential. NSC-like cells derived from ADSCs formed neurospheres and expressed high levels of the neural progenitor marker nestin. In the absence of selected growth factors, these neurospheres differentiated into neurons expressing NeuN and MAP2 and GFAP-expressing glia, as determined by immunocytochemistry, Western blotting, and quantitative real-time polymerase chain reaction. These results demonstrate that ADSCs can be induced to generate neurospheres that have NSC-like properties and may thus constitute a potential source of cells in stem cell therapy for neurological disorders. Â© 2014, Springer Science+Business Media New York.",251,1,excluded,No birds
GNM_068,X.WOS.000411534000027,Decade-long bird community response to the spatial pattern of variable retention harvesting in red pine (Pines resinosa) forests,"Shea, Eddie L. and Schulte, Lisa A. and Palik, Brian J.",FOREST ECOLOGY AND MANAGEMENT,402,NA,272-284,2017,10.1016/j.foreco.2017.07.053,"Structural complexity is widely recognized as an inherent characteristic of unmanaged forests critical to their function and resilience, but often reduced in their managed counterparts. Variable retention harvesting (VRH) has been proposed as a way to restore or enhance structural complexity in managed forests, and thereby sustain attendant biodiversity and ecosystem function. Here we examined the decade-long response of diurnal breeding birds to a VRH experiment that, for the first time, incorporated both overstory and shrub layer treatments in red pine (Pines resinosa) dominated forests in Minnesota, USA. Overstory treatments included dispersed retention, aggregated retention achieved by cutting small (0.1 ha) gaps, aggregated retention achieved by cutting large (0.3 ha) gaps, and an uncut control. A shrub layer treatment of ambient or reduced shrub density was also implemented as a split-plot design in each harvest treatment. We found a consistent increase in bird species richness and abundance with all retention harvest treatments over time compared to the control; species richness was also significantly greater in the large gap-aggregated treatment compared to dispersed and small gap-aggregated retention harvests. Among guilds, foliage-gleaning and shrub- and tree-nesting birds exhibited the strongest positive response to retention harvesting. Species associated with early-successional habitat, forest edges, and shrubs responded most positively to VRH including Chestnut-sided Warbler (Setophaga pensylvanica) and American Restart (S. ruticilla), although late-successional species such as Blackburnian Warbler (S. fusca) and Black-throated Green Warbler (S. Wrens) also showed positive response. We found few differences due to shrub reduction, and only at the species level: Ovenbird (Seiurus aurocapilla) and American Redstart were more abundant in the ambient shrub treatment, whereas Brown Creeper (Certhia americana), Veery (Catharus fuscenscens), and Chipping Sparrow (Spizella passerina) were more abundant with a reduced density of shrubs. Results through the first 10 years following harvest revealed differences in bird response to both VRH and shrub treatment, suggesting that management can result in forested landscapes with bird communities that are species rich, diverse, and abundant.",68,2,excluded,No green nest material
GNM_097,Su2013953,CO2 purify effect on improvement of indoor air quality (IAQ) through indoor vertical greening,"Su, Y.-M. and Lin, C.-H.",Lecture Notes in Engineering and Computer Science,2 LNECS,NA,953-957,2013,NA,"Modern people usually situate inside buildings, therefore indoor air quality (IAQ) is important to living environment. In this research, we measured the transpiration rate of 50 experimental plants first, and then we chose Bird's-Nest Fern (Asplenium nidus) as experimental subject to measure CO2 adsorption, which was one of the common indoor plants with high transpiration rate in Taiwan. We constructed an indoor 189 pots green-wall of Bird's-Nest Fern. CO2 adsorption was measured continuously before, during and after the experiment. The experiment consisted of three tests, A: Without plants (day time), B: With plants (day time), C: With plants (with light, night). Three measurements were compared between different tests from A to C. The result of the experiment indicated that the density of CO2 was reduced from 2000 to 600 ppm in 5.37 hours of test C. In average, the efficiency of CO2 adsorption was 1.38ppm/hr each plant. The indoor temperature decreased to 2.5 ? and relative humidity increased about 2~4%. We concluded that Bird's-Nest Fern had superior properties to CO2 adsorption, temperature and humidity conditioning to indoor air quality improvement.",260,2,excluded,Not birds
GNM_360,Clark1987227,Olfactory discrimination of plant volatiles by the European starling,"Clark, L. and Mason, J.R.",Animal Behaviour,35,1,227-235,1987,10.1016/S0003-3472(87)80228-2,"Passerine species that re-use nest sites often incorporate fresh green vegetation into their nests, a behaviour consistent with the possibility that some birds may use chemical properties of plants to counteract the selective potential of parasites and pathogens. We tested adult starlings (Sturnus vulgaris) for their physiological capacity and behavioural ability to detect and discriminate between volatiles emitted from plant material. Multi-unit electrophysiological recordings from olfactory nerves of adults indicated that strong responses were reliably elicited by volatiles from six plant species. After pairings of plant volatiles with gastro-intestinal malaise, birds exhibited conditioned avoidance in behavioural experiments, and made all possible pairwise discriminations between volatiles of the various plant species. Bilateral olfactory nerve cuts prior to conditioning abolished the ability to acquire avoidance, suggesting that olfactory cues mediated the response to plant species. These and previous results suggest that starlings use volatile cues to discriminate and choose between plants used in nest construction. Â© 1987.",364,1,selected,
GNM_056,X.WOS.000493902400014,The influence of bioactive mobile telephony radiation at the level of a plant community - Possible mechanisms and indicators of the effects,"Czerwinski, Marek and Januszkiewicz, Lukasz and Vian, Alain and Lazaro, Amparo",ECOLOGICAL INDICATORS,108,NA,NA,2020,10.1016/j.ecolind.2019.105683,"Environmental exposure to radiofrequency electromagnetic fields (RF-EMFs) from mobile telephony has rapidly increased in the last two decades and this trend is expected to continue. The effects of this exposure at plant community level are unknown and difficult to assess in a scientifically appropriate manner. Such an assessment can be scientifically adequate if a studied plant community is completely new and control-impact radiation treatment is used. In this review we aimed to predict ecological effects and identify indicators of the impact of bioactive RF-EMFs at the mobile telephony frequency range on plant communities. We considered the scenario where a plant community was exposed to radiation generated by a base transmitting station antenna mounted on a nearby mast. This plant community can be represented by mesic meadow, ruderal or arable weed community, or other herbaceous, moderately productive vegetation type. We concentrated primarily on radiation effects that can be recorded for a year since the exposure started. To predict them we used physical theories of radiowave propagation in vegetation and the knowledge on plants physiological responses to RF-EMF. Our indicators can be used for the detection of the impact of RF-EMFs on vegetation in a control-impact experiment. The identified indicators can be classified into the following groups: (1) canopy parameters; (2) plant characteristics to be measured in the field or laboratory in a number of individuals that represent the populations of selected species; (3) community weighted means/medians (CWMs) of plant traits and strategies; (4) the abundance of other organisms that interact with plants and can influence their fitness or population size. The group of canopy parameters includes mean height, vertical vegetation structure and dry weight of above-ground standing phytomass. Plant characteristics requiring biometric sampling in the field are plant height, the number of fruits and seeds, as well as seed viability. The group of plant traits that are calculated as CWMs covers seed releasing height, seed dispersal mode, SLA, leaf orientation, month of germination and flowering, Ellenberg's light indicator value, and the proportion of individuals in the classes of competitors and stress tolerators according to Grime's CSR strategy scheme. The group of ``non-plant{''} indicators includes primarily the frequency of flower visits by beetles, wasps, hoverflies, and bees that have their nests over ground. To detect ecological responses that occur for the first year since a herbaceous community has been exposed to potentially bioactive RF-EMF, the first two indicators groups should be used.",56,1,excluded,No birds
GNM_266,Gwinner2013353,Male European starlings use odorous herbs as nest material to attract females and benefit nestlings,"Gwinner, H.",Chemical Signals in Vertebrates 12,NA,NA,353-362,2013,10.1007/9781461459279,"Male European starlings (Sturnus vulgaris) use odorous herbs as green nest material. They show these plants to females to catch their attention before they incorporate them into their nests. Nestlings reared in nests containing herbs carry fewer bacteria, have higher haematocrit levels and more basophile leucocytes, and have a higher fledging weight than those reared in nests without herbs. The incubation temperature is higher in nests with herbs than in herbless nests. Females are attracted by herb nests and herb nests provide energy-saving benefits to incubating females. In choice experiments, starlings employed olfaction to select nest herbs, using innate information and experience acquired as nestlings to identify odours. Measures of head space air in starling nest boxes revealed an increase of volatile substances during the nestlings phase. Manganese-enhanced resonance imaging of the olfactory bulb of starling showed that the neural correlates of olfactory sensitivity change seasonally. Starlings can only discriminate odours during the reproductive season. The association between odour perception and reproductive behaviour suggests that increased testosterone production, related to the increasing photoperiod in spring, may guide these seasonal changes. The size of the olfactory bulb but not its ability to discriminate was affected by testosterone implants in the non-reproductive season. Â© Springer Science+Business Media New York 2013.",263,1,selected,
GNM_271,Veiga2012291,Female Spotless Starlings (Sturnus unicolor) remove green plants from their nests [Weibliche Einfarbstare entfernen grÃ¼ne Pflanzen aus ihren Nestern],"Veiga, J.P. and Polo, V.",Journal of Ornithology,153,2,291-296,2012,10.1007/s10336-011-0742-x,"The males of the European Starling (Sturnus vulgaris) and Spotless Starling (S. unicolor) carry green plants to their nests. However, the consequences of this behaviour for the females are still poorly known. In this study, we evaluated the behavioural responses of female Spotless Starlings to the green plants that they find in their nests. We added green plants to a group of experimental nests (E nests) and quantified the activity of the nesting females in the E nests and in a group of non-manipulated nests (C nests). The females never added green plants to their nests, but they removed the green plants more frequently from the E nests than from the C nests. The number of departures from the nest by females that carried green plants was positively correlated with the number of visits by females that carried nothing. In contrast, the number of departures by females carrying green plants was uncorrelated with the number of visits made by females that carried nest-building materials. These results suggest that the females made a specific additional effort to remove the green plants from the E nests. We propose that this behaviour may be an adaptive response of mated females that serves to counteract the eventual negative effects of green plants on their reproductive success. However, competing hypotheses cannot be rejected, and additional work is needed to better understand the removal of green plants by female Spotless Starlings. Â© 2011 Dt. Ornithologen-Gesellschaft e.V.",269,1,selected,
GNM_272,Zhang20120659,Nest-box color preference and reproductive success of great tit,"Zhang, K. and Deng, Q. and Liu, J. and Jiang, S. and Zhang, Z. and Li, W. and Zhao, F. and Yao, Q. and Lou, Y. and Gao, W.",Shengtai Xuebao/ Acta Ecologica Sinica,32,2,0659-0662,2012,10.5846/stxb201011301706,"To investigate the color preference of Great Tit in nest-box selection and its impact on reproductive efficiency, experiments were conducted by hanging black, blue, green, white, and red nest-boxes in Zuojia Natural Reserve, Jilin Province, from March to July in each year of four consecutive years (2007-2010). Occupancy status of the boxes and reproductive parameters of the birds were recorded and analyzed. Occupancy rate of red boxes was compared to the average of the boxes in other colors pooled together. The occupancy rate of red nest-boxes was significantly higher than the average of all other colors combined for year 2007 (Ï‡2 =5. 51,df =1,0. 01&lt;P&lt;0. 05), 2008 (Ï‡2 =5. 51,df =1, 0. 01&lt;P&lt;0. 05) and 2010 (Ï‡2 =4. 65,df =1,0. 01&lt;P&lt;0. 05). An exception was found in 2009 when boxes with noticeable faded red color were used and resulted in a lower (Ï‡2 =4. 99,df =1, 0. 01&lt;P&lt;0. 05) occupancy rate than the average of nest-boxes in other colors. All these indicate that great tits do prefer the red-color nest boxes to the boxes of other colors. For breeding efficiency, there was no significant difference in clutch size among boxes of different colors in each year. The clutch size of red nest boxes was numerically lower than each of the other colors in 2010, but for the rest of the years it was numerically higher. The fledging number for red nest-boxes was significantly higher than the boxes of any other colors. When the mean of red color boxes was compared to the mean of all other colors pooled together, no significant difference was found between the clutch size of red nest-boxes and the average of all nest-boxes of other colors (F =1. 68, df =1, P =0. 59), however the red nest-boxes had significant higher fledging number than the average of all nest-boxes of other colors (F =17. 65, df =1, P =0. 04). In conclusion, Great Tit prefers nest-boxes in red color, and red nest-boxes have higher occupancy rate and fledging number than the average of all nest-boxes of other colors.",270,1,excluded,No green nest material
GNM_262,Takano201478,Rapid manifestation of reactive astrogliosis in acute hippocampal brain slices,"Takano, T. and He, W. and Han, X. and Wang, F. and Xu, Q. and Wang, X. and Oberheim Bush, N.A. and Cruz, N. and Dienel, G.A. and Nedergaard, M.",GLIA,62,1,78-95,2014,10.1002/glia.22588,"A flurry of studies over the past decade has shown that astrocytes play a more active role in neural function than previously recognized. Hippocampal slices prepared from young rodent pups have served as a popular model for studying the pathways by which astrocytes participate in synaptic transmission. It is, however, not known how well astrocytes tolerate traumatic injury and hypoxia, which are unavoidable when preparing acute slices. We here showed that astrocytes exhibit striking changes in expression of several receptors and structural proteins, including re-expression of the developmental marker nestin within 90 min following preparation of live vibratome slices. Moreover, immunoelectron microscopy showed a 2.7-fold loss of astrocytic processes in acute hippocampal slices prepared from glial fibrillary acidic protein-green fluorescent protein reporter mice. A sharp decrease in the number of mitochondria was also noted in acute slices, concurrently with an increase in mitochondrial size. Glycogen content decreased 3-fold upon slice preparation and did not recover despite stable recordings of field excitatory postsynaptic current. Analysis of Ca2+ signaling showed that astrocytic responses to purine receptor and mGluR5 agonists differed in slice versus in vivo. These observations suggest that the functional properties and the fine structure of astrocytes in slices may be reflective of early stages of reactive gliosis and should be confirmed in vivo when possible. Â© 2013 Wiley Periodicals, Inc.",258,1,excluded,Not birds
GNM_241,Li2016149,Successive sheep grazing reduces population density of Brandtâ€™s voles in steppe grassland by altering food resources: a large manipulative experiment,"Li, G. and Yin, B. and Wan, X. and Wei, W. and Wang, G. and Krebs, C.J. and Zhang, Z.",Oecologia,180,1,149-159,2016,10.1007/s00442-015-3455-7,"Livestock grazing has shaped grassland ecosystems around the world. Previous studies indicated grazing showed various impacts on small rodents; however, most studies were conducted over 1â€“2Â years without controlling for confounding factors such as immigration/emigration and predation in rodents. Brandtâ€™s voles (Lasiopodomys brandtii) are generally recognized as pests because of food overlap with domestic herbivores, but are also important for biodiversity conservation because they provide nests or food to many birds. Fully understanding the ecological relationship between domestic herbivores and small mammals is essential to making ecosystem management decisions. To address these needs, we carried out a field experiment during the period 2010â€“2013 to assess the effects of sheep grazing on vegetation and the population density of Brandtâ€™s voles along a gradient of three grazing intensities by using 12 large-scale enclosures. Responses of Brandtâ€™s voles to livestock grazing varied with grazing intensity and year. As compared to the control group, sheep grazing had no effect on vole abundance in the first year but an overall negative effect on vole abundance in the following 3Â years. Successive grazing caused decreases in survival and male body mass of voles, but had no significant effect on fecundity. Negative effects of grazing were associated with a grazing-induced deterioration in both food quantity (reflected by biomass and cover of less-preferred plants), and food quality (measured by tannin and total phenol content). Our findings highlight the urgent need for more flexible management of yearly rotational grazing to optimize livestock production while maintaining species diversity and ecosystem health. Â© 2015, Springer-Verlag Berlin Heidelberg.",80,1,excluded,No birds
GNM_150,X.WOS.000222591300019,"Endogenous control of migration and calendar effects in an intratropical migrant, the yellow-green vireo","Styrsky, JD and Berthold, P and Robinson, WD",ANIMAL BEHAVIOUR,67,6,1141-1149,2004,10.1016/j.anbehav.2003.07.012,"Endogenous circannual rhythms control the time course for moult, migratory fattening and autumn Migration in juveniles of several bird species that breed in the temperate zone. Exogenous factors, such as daylength, can also exert a measure of control: photoperiodic cues detected by birds that hatch late in the season induce accelerated juvenile development, assuring that late-hatched young migrate at the same time as early-hatched young. Whether these same mechanisms of control also apply to birds that migrate between breeding and nonbreeding areas entirely within the tropics at latitudes characterized by little seasonal variation in photoperiod is unknown. We conducted a common-garden experiment in Panama (9degreesN) in which we hand-reared wild-caught nestling yellow-green vireos, Vireo flavoviridis, under a constant photoperiod and monitored them for the expression of juvenile moult, migratory fattening and migratory activity. Even in the absence of a seasonal photoperiodic cue, juveniles moulted, accumulated fat reserves and initiated migratory activity, suggesting endogenous control of these processes. Age at the onset of moult, migratory fattening and migratory activity were each significantly negatively correlated with hatch date, however, so that the expression of these three processes was synchronized among juveniles with respect to the time of the season. We suggest that the slight differences in daylength perceived either by the nestlings themselves in the short time before they were collected (at 6-8 days of age) or by the adult females during egg production influenced rate of nestling development, thus allowing later-hatched young to moult, accumulate fat and migrate at a younger age than early-hatched young. Remarkably, photoperiod differed between the earliest and latest hatch dates in this study by only 33 min. (C) 2004 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",150,2,excluded,No green nest material
GNM_125,Cat200941,Possible Tc superconducting enhancement in Q2D materials by incommensurate structural phase transition,"Cat, D.T. and Khuong, O.P.",Springer Proceedings in Physics,127,NA,41-49,2009,10.1007/978-3-540-88201-5_5,"It is shown that low dimensional electron systems in a deformable lattice are unstable against a lattice modulation at the Fermi wave vector only when there is half-filling of the conductive band (no doping: n = 0). When there is doping (n â‰  0), the phase transition is metal-semimetal, the gap appears at a wave vector that is different from the Fermi-wave vector and an incommensurate structural phase transition takes place. This phase transition plays an important role in the formation of electron (or hole) bags, in the considerable increase of carrier DOS near the Fermi level and in the change of Cooper pair wave character that may lead to enhancement of superconducting TC in Quasi-two dimensional (Q2D) materials. The start of our study is that when the doping n is different from zero the nesting vector is different from (Ï€,Ï€) and defined by minimizing the energy of the system. By the method of Green â€˜s functions for the charge density wave and the Cooper pair we found a system of equations describing the phase.transition properties of Q2D materials, including superconductivity. A rough estimate of Tc gives agreement to experiments. Â© Springer-Verlag Berlin Heidelberg 2009.",289,2,excluded,out of field
GNM_021,X.WOS.000289042100009,"Effect of different amounts of pansy and nettle in feed mixtures for chickens on physical, chemical and strength parameters of their bones","Kwiecien, Malgorzata and Jaskiewicz, Teresa",MEDYCYNA WETERYNARYJNA,67,4,258-262,2011,NA,"The aim of the present study was to determine the effect of an herbal supplement used in feed mixtures on the selected physical features and the chemical composition of broiler chickens' bones in reference to antibiotic growth promoter. The experimental material was provided by 180 ROSS broiler chickens. One-day-old nestlings were divided randomly into 2 control groups and 4 experimental groups, in three replications, 10 birds each. The feed mixtures (Starter and Grower/Finisher types) were made of corn and extracted soy meal and they also contained fodder yeast, soy oil, mineral additives, premixes (with an addition of growth promoters or without) and an addition of dried green forage or dried herbs. The mechanical properties of the bones were determined on the basis of the three-point bend test performed with the use of an Instron 4302 apparatus coupled with a computer. The test registers as a graph the dependence between the force acting perpendicularly to the long axis of the bone and its deformation. An examination was performed to determine maximum force, and the maximum elasticity force. The studies revealed that both the type and the amount of the herbs determined chickens' growth and the physical and strength properties of their bones. The most beneficial effects were observed in feeding birds mixtures containing 1\% of pansy, since the values noted for all traits and indices were not worse than the effects obtained in the control group receiving antibiotic growth promoter, and in some cases they were even higher. The least positive results occurred in supplementing feed mixtures with 3\% of nettle.",21,2,excluded,No green nest material
GNM_338,Giles1994387,Tufted Duck (Aythya fuligula) habitat use and brood survival increases after fish removal from gravel pit lakes,"Giles, N.",Hydrobiologia,279-280,1,387-392,1994,10.1007/BF00027870,"This paper reviews research results on food competition between a freshwater fish community and a breeding Tufted duck population. After the experimental removal of fish from the Main Lake, the following effects were observed: (1) 1. Invertebrate (chironomid and gastropod) food for ducklings and adult Tufted ducks increased substantially. (2) 2. Tufted duckling brood use of the lake increased greatly and Tufted duckling survival appears to have increased. (3) 3. Shoveler and Pochard nested successfully for the first time. (4) 4. Submerged aquatic macrophytes grew profusely over the lake bed for the first time leading directly to large increases in use of the Lake by wintering herbivorous waterfowl. (5) 5. When fish were re-introduced to the Main Lake sampling bay the increases in invertebrate abundance and, to a less marked extent, macrophyte abundance were reversed. Fish removal is advocated as a potentially potent form of habitat management for waterfowl conservation areas. Â© 1994 Kluwer Academic Puhlishers.",342,1,excluded,Not empirical
GNM_060,Ims2019607,Arctic greening and bird nest predation risk across tundra ecotones,"Ims, R.A. and Henden, J.-A. and StrÃ¸meng, M.A. and Thingnes, A.V. and Garmo, M.J. and Jepsen, J.U.",Nature Climate Change,9,8,607-610,2019,10.1038/s41558-019-0514-9,"Alarming global-scale declines of bird numbers are occurring under the changing climate1, and species belonging to alpine and Arctic tundra are particularly affected2,3. Increased nest predation appears to be involved4, but the mechanisms linking predation to climate change remain to be shown. Here we test the prediction from food web theory that increased primary productivity (greening of tundra) in a warming Arctic leads to a higher risk of nest predation in tundra ecosystems. By exploiting landscape-scale spatial heterogeneity in areas of primary productivity across alpine tundra ecotones and supplied with experimental nests in sub-Arctic Scandinavia, we found that predation risk indeed increased with primary productivity. The productivity-predation risk relation was independent of the simultaneous effects of rodent population dynamics and vegetation cover at nest sites. Predation risk also increased steeply with altitude, implying that species at the high-altitude end of the alpine tundra ecotones are particularly vulnerable. Our study contributes to an improved understanding of how climate change may affect Arctic and alpine ecosystems and threaten endemic biodiversity through a trophic cascade. Â© 2019, The Author(s), under exclusive licence to Springer Nature Limited.",60,2,excluded,No green nest material
GNM_380,MARSHALL19541,BOWERâ€�BIRDS,"MARSHALL, A.J.",Biological Reviews,29,1,Jan-45,1954,10.1111/j.1469-185X.1954.tb01395.x,"The Ptilonorhynchidae (bowerâ€�birds) and Ailuroedidae (catâ€�birds) are families widespread throughout Australia and New Guinea and endemic to these regions. Only bowerâ€�birds make bowers. The bower is on the ground and has no direct connexion with the nest, which is built in a tree that may be some hundreds of yards away. At each bower is a displayâ€�ground which the owner strews with coloured flowers, fruit and shells, or, in some species, pallid or reflecting articles. These, contrary to general belief, are selected with great discrimination. Members of three genera paint their bowers with fruitâ€�pulp, or with charcoal or comminuted dry grass mixed with saliva. Catâ€�birds, on the other hand, do not erect a special structure. Pioneer nineteenthâ€�century naturalists, who knew little about bowerâ€�birds, ascribed a courtship function to the above activities and postulated an aesthetic sense as well. During the last three decades, however, there has arisen a school of Australian naturalists, which, though admitting that the displays of bowerâ€�birds may have had their origins in sexual utilitarianism, believe that this has become a minor factor. They hold that modern bowerâ€�birds are intelligent, consciously aesthetic, and that they carry out their complex display activities essentially for relaxation or recreation. This theory is here rejected. Experimental work has shown that gonadectomy inhibits display and bowerâ€�building and that injections of testosterone reâ€�establishes it. Postâ€�nuptial (outâ€�ofâ€�season) display occurs after the seasonal metamorphosis of the testes and the rehabilitation of the interstitium, and is of the same nature as the autumnal display of other birds. Excluding one monospecific genus (Archboldia) of whose bower only fragmentary knowledge is available, true bowerâ€�birds appear to fall into two distinct groups. These are (i) the avenueâ€�builders (Ptilonorhynchus, Chlamydera, Sericulus) (Fig. i) and (2) the maypoleâ€�builders (Prionodura, Amblyornis) (Fig. 2). The avenueâ€�builders are widespread throughout both Australia and New Guinea. Each lays down a foundation platform of twigs, and in this wedges twin parallel walls of twigs which sometimes arch overhead. At one, or sometimes both, ends of the bower the male birds arrange their displayâ€�things. One species replaces the terminal displayâ€�grounds with two additional walls which are built at right angles to the original ones. It thus achieves three avenues, in all of which it places decorations. Among avenueâ€�builders the male builds a bower early in the season, after which it attracts a female to the bower and there displays to it at the focal point of its territory. The male rapidly achieves spermatogenesis but the female cycle lags behind. The male displays (â€˜dancesâ€™) for several months, while the female remains passively in waiting. During this lengthy period of androgen liberation there occurs the remarkable display of bowerâ€�painting, vocal mimicry of other birds, and the insatiable collection of coloured or otherwise distinctive displayâ€�things. In one, and possibly several, species the collected displayâ€�objects are coloured similarly to the watching female. With these in his beak the male displays energetically and often violently but does not approach the female. This has led to published references to â€˜sexual fetishismâ€™ in bowerâ€�birds. There is, however, a fundamental difference between the above normal and constant avian activity and a form of psychopathic sexual behaviour in man. Likewise, although the male bowerâ€�birds' prolonged preoccupation with displayâ€�objects while he is in a breeding condition involves a form of sexual sublimation, it is important to remember that this too is normal and constant and a means towards, rather than a sublimation of, reproductive efficiency. The display with the ornaments before the watching female continues unabated until the forest becomes seasonally full of the special protein food on which the young are fed. Then only is the male's physical attention transferred from his displayâ€�things to the waiting female. The female now leaves the bower, alone to build the nest and to rear the young. The male continues his display. His testes, unlike those of most birds, do not metamorphose after the young appear. Thus he remains potentially polygamous, although polygamy has not been proved. In ascribing an essentially utilitarian function to the bower and associated activities, it is not suggested that bowerâ€�birds do not enjoy their extraordinary performances. Further, it is emphasized that bowerâ€�birds appear to have developed their display beyond the bounds of strict utilitarianism, since some individuals successfully reproduce without painting their bowers, and it has been experimentally shown that reproduction (in the aviary without competition) can take place in the absence of coloured decorations. The maypoleâ€�builders, with one exception, are confined to the dense rainâ€�forests of New Guinea. The fundamental maypole structures are a central growing sapling with a cone of fabric packed around its base. One species, measuring only 9I inches long, extends this cone to a height of about nine feet. Another species surmounts a dwarf cone with a conical, waterproof hut. A third builds over the cone a hemispherical hut fronted by a stockade, and a fourth surmounts the basal cone with a cylinder of moss and fibre which extends up the basic sapling. Fruits, flowers, beetles' wingâ€�cases and other coloured objects are used to decorate various parts of the structures or their surroundings. Bowerâ€�building of both avenue and maypole types probably originated as a form of displacement activity. The males as well as the females of most passerine birds possess an inherent urge to build nests. Toâ€�day only female bowerâ€�birds seem to build nests. These are built of twigs. The males, on the other hand, have taken to building twig bowers on the displayâ€�ground. Here they spend much of their time during the sexual season. The displayâ€�ground is the focal point of their activity, and, together with the female, of their interest. Nestâ€�building among females is essentially controlled by the seasonal liberation of hormones. The same appears to be true of male bowerâ€�building. In short, nestâ€�building is of a bisexual nature, and this has made possible bowerâ€�construction as a displaced building drive, the new product of which has become valuable, ritualized and permanent in the course of the evolution of each species. Bowerâ€�painting is a displaced form of the courtship feeding that is widespread among passerine and other birds. Instead of projecting this attention on the watching female the male does so on his bower which, along with its decorations, is his chief physical preoccupation (apart from feeding and threat) during the weeks or months of spermatogenesis. Of the three catâ€�birds, two greenish species indulge in arboreal displays in much the same manner as other passerine birds, whilst the third, the brown stagemaker of tropical Queensland, has taken partly to the rainâ€�forest floor. Here it clears a space on the ground and covers this with fresh leaves which it cuts each morning by means of a â€˜toothedâ€™ beak. The leaves are placed with paler underâ€�surfaces uppermost, thus creating the more striking effect against the dark earth. From a singingâ€�stick above the decorated stage the bird calls loudly and continuously and thus advertises its presence and its decorated stage to every potential mate or rival within many hundreds of yards. The precise function of the stage is unknown, but the scanty available data suggest that it, and the vocal display from above, are means toward the cementing of the pairâ€�bond and effecting the synchronization of the joint sexual processes of the pair. Finally, perhaps, it is the mating place when the monsoon begins and brings with it the seasonal harvest of insect food on which the young will be fed. It has been suggested by cabinetâ€�workers that â€˜bowerâ€�building has been developed coincidentally or perhaps independentlyâ€™ (Iredale, 1950) and â€˜seems to be imitativeâ€™ and not indicative of close relationship (Mathews, 1926). This view is rejected. It is believed that the study of bowerâ€�birds as living animals shows that they fall into two distinct families, each of whose members are much closer allied than has been thought. The catâ€�birds probably form a family by themselves. Cnemophilus, first considered to be a birdâ€�ofâ€�paradise, and next a bowerâ€�bird, should be reinstated to its original classification. Copyright Â© 1954, Wiley Blackwell. All rights reserved",384,1,excluded,Not emperical
GNM_073,Roble.U.00C3..U.00B1.o2017133,Fallow management for steppe bird conservation: the impact of cultural practices on vegetation structure and food resources,"RobleÃ±o, I. and Bota, G. and Giralt, D. and Recasens, J.",Biodiversity and Conservation,26,1,133-150,2017,10.1007/s10531-016-1230-7,"The potential of fallow lands to favor farmland bird conservation is widely recognized. Since fallows provide key resources for birds within the agricultural matrix, such as nesting sites, shelter and forage, complete understanding of the effect of field-management strategies on vegetation structure and food is essential to fulfill bird requirements and improve habitat management. In this study we experimentally compare the most common field practices (ploughing, shredding, herbicide application and cover cropping) on fallow lands by assessing the resources they provide for birds in terms of vegetation structure and food resources (leaf and seed availability), as well as the economic costs of their implementation. Fallow management treatments are ranked for six target species in a lowland area of the north-eastern Iberian Peninsula, according to the available information on their requirements. The different agronomic practices offer various quantities and types of resources, highlighting the importance of fallow management in bird conservation. Shredding and early herbicide application (February) are estimated to be good practices for Little Bustard (Tetrax tetrax) and Calandra Lark (Melanocorypha calandra), providing both favorable habitat and foraging conditions, while being economical. Meanwhile, superficial tillage in spring is found to be optimum for the rest of the species tested, despite being among the poorest food providers. Alternating patches of the best treatments would improve the effectiveness of agri-environmental schemes by maximizing the harboring habitat for the endangered species. Â© 2016, Springer Science+Business Media Dordrecht.",73,2,excluded,No green nest material
