"","paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned","population_ID","count","geary_control","geary_trt","geary_test","lnRR","lnRR_variance","lnRR_sign","SMDH","SMDH_variance","SMDH_sign"
"26","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","42",1,"GNM_152_1",1,"GNM_152_1",9,"GNM_152_9","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,1,"both",2.63,"mean",0.84,2.3758787847868,"SE",8,4,4.25,"mean",0.48,0.96,"SE",4,2,"number of fledlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"number_of_fledgling","Vosbergen, Netherlands",72,8.33333333333333,3.03607503607504,"pass",-0.479935136746652,0.229533451676779,-0.479935136746652,-0.611776771205862,0.781189234815589,-0.611776771205862
"27","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","43",1,"GNM_152_1",1,"GNM_152_1",10,"GNM_152_10","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,0,"CH",11.1,"mean",2.14,6.76727419276033,"SE",10,5,8.36,"mean",1.36,4.51060971488334,"SE",11,5.5,"courtship time (days)","Behaviour","include","Authors measured this as ""interval between first appearance of greenery to first egg""",-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"courtship_time","Vosbergen, Netherlands",12,6.01045751633987,5.06040574424436,"pass",0.283486681221678,0.12726731308721,-0.283486681221678,0.437911570647607,0.390949921994708,-0.437911570647607
"28","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","44",1,"GNM_152_1",1,"GNM_152_1",11,"GNM_152_11","Sturnus vulgaris","Birds add green material","blank","2",1,0,"CH",8.36,"mean",1.36,4.51060971488334,"SE",11,5.5,11,"mean",3.72,7.44,"SE",4,2,"courtship time (days)","Behaviour","include","Authors measured this as ""interval between first appearance of greenery to first egg""",-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"courtship_time","Vosbergen, Netherlands",12,2.78304870335231,6.01045751633987,"fail",-0.27443684570176,0.281663075479041,0.27443684570176,-0.437267329217997,0.694565029631611,0.437267329217997
"29","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","45",1,"GNM_152_1",1,"GNM_152_1",12,"GNM_152_12","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,0,"CH",11.1,"mean",2.14,6.76727419276033,"SE",10,5,11,"mean",3.72,7.44,"SE",4,2,"courtship time (days)","Behaviour","include","Authors measured this as ""interval between first appearance of greenery to first egg""",-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"courtship_time","Vosbergen, Netherlands",12,2.78304870335231,5.06040574424436,"fail",0.00904983551991786,0.30307200620321,-0.00904983551991786,0.0121723035705337,0.700010583212444,-0.0121723035705337
"30","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","46",1,"GNM_152_1",1,"GNM_152_1",13,"GNM_152_13","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,0,1,"PCH",63.348419809633,NA,NA,NA,NA,8,4,63.348419809633,NA,NA,NA,NA,4,2,"scab score","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"scab_score","Vosbergen, Netherlands",90,NA,NA,NA,-0.0130926705777815,0.276676835124049,0.0130926705777815,0,0.75,0
"31","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","47",1,"GNM_152_1",1,"GNM_152_1",14,"GNM_152_14","Sturnus vulgaris","Birds add green material","blank","2",0,1,"PCH",63.348419809633,NA,NA,NA,NA,10,5,63.348419809633,NA,NA,NA,NA,10,5,"scab score","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"scab_score","Vosbergen, Netherlands",90,NA,NA,NA,0.0181094761146889,0.156547937416053,-0.0181094761146889,0,0.4,0
"32","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","48",1,"GNM_152_1",1,"GNM_152_1",15,"GNM_152_15","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",0,1,"PCH",63.348419809633,NA,NA,NA,NA,8,4,63.348419809633,NA,NA,NA,NA,4,2,"scab score","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"scab_score","Vosbergen, Netherlands",90,NA,NA,NA,-0.0130926705777815,0.276676835124049,0.0130926705777815,0,0.75,0
"33","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","49",1,"GNM_152_1",1,"GNM_152_1",16,"GNM_152_16","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",35.5338496639578,NA,NA,NA,NA,8,4,35.5338496639578,NA,NA,NA,NA,4,2,"nestling body mass","Morphology","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"nestling_mass","Vosbergen, Netherlands",65,NA,NA,NA,-0.0130926705777815,0.276676835124049,-0.0130926705777815,0,0.75,0
"34","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","50",1,"GNM_152_1",1,"GNM_152_1",17,"GNM_152_17","Sturnus vulgaris","Birds add green material","blank","2",1,1,"both",35.5338496639578,NA,NA,NA,NA,10,5,35.5338496639578,NA,NA,NA,NA,10,5,"nestling body mass","Morphology","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"nestling_mass","Vosbergen, Netherlands",65,NA,NA,NA,0.0181094761146889,0.156547937416053,0.0181094761146889,0,0.4,0
"35","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","51",1,"GNM_152_1",1,"GNM_152_1",18,"GNM_152_18","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,1,"both",35.5338496639578,NA,NA,NA,NA,8,4,35.5338496639578,NA,NA,NA,NA,4,2,"nestling body mass","Morphology","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"nestling_mass","Vosbergen, Netherlands",65,NA,NA,NA,-0.0130926705777815,0.276676835124049,-0.0130926705777815,0,0.75,0
"36","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","52",1,"GNM_152_1",1,"GNM_152_1",19,"GNM_152_19","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",5.842100465625,NA,NA,NA,NA,8,4,5.842100465625,NA,NA,NA,NA,4,2,"survival to fledgeling","Reproduction","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"survival to fledgeling","Vosbergen, Netherlands",72,NA,NA,NA,-0.0130926705777815,0.276676835124049,-0.0130926705777815,0,0.75,0
"37","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","53",1,"GNM_152_1",1,"GNM_152_1",20,"GNM_152_20","Sturnus vulgaris","Birds add green material","blank","2",1,1,"both",5.842100465625,NA,NA,NA,NA,10,5,5.842100465625,NA,NA,NA,NA,10,5,"survival to fledgeling","Reproduction","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"survival to fledgeling","Vosbergen, Netherlands",72,NA,NA,NA,0.0181094761146889,0.156547937416053,0.0181094761146889,0,0.4,0
"38","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","54",1,"GNM_152_1",1,"GNM_152_1",21,"GNM_152_21","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,1,"both",5.842100465625,NA,NA,NA,NA,8,4,5.842100465625,NA,NA,NA,NA,4,2,"survival to fledgeling","Reproduction","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"survival to fledgeling","Vosbergen, Netherlands",72,NA,NA,NA,-0.0130926705777815,0.276676835124049,-0.0130926705777815,0,0.75,0
"39","GNM_237","included",NA,"log10, treatment is shared so effective treatment sample size will be divided by 11","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.",2016,"Hoya de Guadix, southeast Spain (37.18N, 3.11W)","55",1,"GNM_237_1",1,"GNM_237_1",1,"GNM_237_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank","2",0,1,"PCH",0.968567907777778,"mean",0.454855100011637,0.454855100011637,"sd",9,4.5,1.224397283875,"mean",0.363817483491258,0.363817483491258,"sd",8,8,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = No feather/Plants/Not contaminated/ Year 2012; control=  No feather/No plants/Not contaminated/ Year 2012; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","n","y","n",2,1,"bacterial_load","Hoya de Guadix, Spain",90,9.23038517124417,6.21554246659637,"pass",-0.23438539190254,0.0600452597409869,0.23438539190254,-0.597825388066348,0.361518030006889,0.597825388066348
"40","GNM_237","included",NA,"log10, treatment is shared so effective treatment sample size will be divided by 12","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.",2016,"Hoya de Guadix, southeast Spain (37.18N, 3.11W)","56",1,"GNM_237_1",2,"GNM_237_2",2,"GNM_237_2","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank","2",0,1,"PCH",0.829531179,"mean",0.142963931110729,0.142963931110729,"sd",9,4.5,0.974879718833333,"mean",0.419871933598624,0.419871933598624,"sd",6,6,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = Pigmented/Plants/Not contaminated/ Year 2012; control=  Pigmented/No Plants/Not contaminated/ Year 2012; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","n","y","n",2,1,"bacterial_load","Hoya de Guadix, Spain",90,5.45985423986893,16.936679296688,"pass",-0.161453401461042,0.0375162638617308,0.161453401461042,-0.394421827851449,0.396296916426302,0.394421827851449
"41","GNM_237","included",NA,"log10, treatment is shared so effective treatment sample size will be divided by 13","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.",2016,"Hoya de Guadix, southeast Spain (37.18N, 3.11W)","57",1,"GNM_237_1",3,"GNM_237_3",3,"GNM_237_3","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank","2",0,1,"PCH",1.17251299127273,"mean",0.522131630625313,0.522131630625313,"sd",11,5.5,0.9097790629,"mean",0.372455693129957,0.372455693129957,"sd",10,10,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = Unpigmented/Plants/Not contaminated/ Year 2012; control= Unpigmented/No Plants/Not contaminated/ Year 2012; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","n","y","n",2,1,"bacterial_load","Hoya de Guadix, Spain",90,7.53594040943729,7.28239388665318,"pass",0.253702798224659,0.052814837714933,-0.253702798224659,0.578735406860513,0.292622526048956,-0.578735406860513
"42","GNM_237","included",NA,"log10, treatment is shared so effective treatment sample size will be divided by 15","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.",2016,"Hoya de Guadix, southeast Spain (37.18N, 3.11W)","58",2,"GNM_237_2",4,"GNM_237_4",5,"GNM_237_5","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank","2",0,1,"PCH",1.479707969,"mean",0.417408463246513,0.417408463246513,"sd",5,2.5,1.258281101,"mean",0.47625381167065,0.47625381167065,"sd",4,4,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = No feather/Plants/Not contaminated/ Year 2013; control= treatment = No feather/No Plants/Not contaminated/ Year 2013; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","n","y","n",2,1,"bacterial_load","Hoya de Guadix, Spain",90,4.97324971108485,7.54936573067241,"pass",0.162098166030697,0.0676442701531946,-0.162098166030697,0.39778876515002,0.662171992436891,-0.39778876515002
"43","GNM_237","included",NA,"log10, treatment is shared so effective treatment sample size will be divided by 16","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.",2016,"Hoya de Guadix, southeast Spain (37.18N, 3.11W)","59",2,"GNM_237_2",5,"GNM_237_5",6,"GNM_237_6","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank","2",0,1,"PCH",1.104134296,"mean",0.457579741290361,0.457579741290361,"sd",2,1,1.2411255445,"mean",0.151314574540127,0.151314574540127,"sd",4,4,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = Pigmented/Plants/Not contaminated/ Year 2013; control=  Pigmented/No Plants/Not contaminated/ Year 2013; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","n","y","n",2,1,"bacterial_load","Hoya de Guadix, Spain",90,15.4395987707006,3.03331551772548,"pass",-0.116957079702105,0.175463196181401,0.116957079702105,-0.655105693416307,1.29291634695465,0.655105693416307
"44","GNM_237","included",NA,"log10, treatment is shared so effective treatment sample size will be divided by 19","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.",2016,"Hoya de Guadix, southeast Spain (37.18N, 3.11W)","60",2,"GNM_237_2",6,"GNM_237_6",9,"GNM_237_9","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank","2",0,1,"PCH",1.25919450266667,"mean",0.461095517853247,0.461095517853247,"sd",3,1.5,1.72283368966667,"mean",0.865749555672583,0.865749555672583,"sd",3,3,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = Unpigmented/Plants/Not contaminated/ Year 2013; control= Unpigmented/No Plants/Not contaminated/ Year 2013; Data extracted for natural nests second sample","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","n","y","n",2,1,"bacterial_load","Hoya de Guadix, Spain",90,3.18162946132396,4.36616797127837,"pass",-0.313498196251492,0.173567019592813,0.313498196251492,-0.382778621344966,1.01627994143986,0.382778621344966
"45","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","86",1,"GNM_069_1",1,"GNM_069_1",1,"GNM_069_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",14.3,"mean",1.78,1.78,"sd",20,20,14.3,"mean",1.11,1.11,"sd",21,21,"nestling tarsus length (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",65,58.3422355567669,35.4842802921315,"pass",0,0.00106162369099432,0,0,0.0976190476190476,0
"46","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","87",2,"GNM_069_2",2,"GNM_069_2",2,"GNM_069_2","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",14.5,"mean",1.56,1.56,"sd",6,6,14.1,"mean",1.59,1.59,"sd",4,4,"nestling tarsus length (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",65,16.69256381798,21.8569853971422,"pass",0.0279738520424062,0.00510817227545513,0.0279738520424062,0.229795327920002,0.41930696130336,0.229795327920002
"47","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","88",1,"GNM_069_1",1,"GNM_069_1",1,"GNM_069_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",28.5,"mean",1.36,1.36,"sd",20,20,29.4,"mean",1.02,1.02,"sd",21,21,"nestling tarsus length (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",65,130.532052321372,92.5605480882266,"pass",-0.031090587070031,0.00017117395884913,-0.031090587070031,-0.736844487562258,0.104240264678205,-0.736844487562258
"48","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","89",2,"GNM_069_2",2,"GNM_069_2",2,"GNM_069_2","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",28.4,"mean",1.19,1.19,"sd",6,6,28.4,"mean",0.658,0.658,"sd",5,5,"nestling tarsus length (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",65,91.9153720668607,56.1200742413786,"pass",0,0.0003999819810884,0,0,0.366666666666667,0
"49","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","90",1,"GNM_069_1",1,"GNM_069_1",3,"GNM_069_3","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",18.8,"mean",4.57,4.57,"sd",20,20,18.4,"mean",3.08,3.08,"sd",21,21,"nestling body mass (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Hoya de Guadix, Spain",65,27.0543506269051,18.1702798074381,"pass",0.0215062052209637,0.00428879696017866,0.0215062052209637,0.101145296990379,0.0977438082422583,0.101145296990379
"50","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","91",2,"GNM_069_2",2,"GNM_069_2",4,"GNM_069_4","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",20.1,"mean",4.66,4.66,"sd",6,6,20.6,"mean",4.18,4.18,"sd",5,5,"nestling body mass (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Hoya de Guadix, Spain",65,10.4951014665062,10.1427798447949,"pass",-0.0245712607305053,0.0171930654978978,-0.0245712607305053,-0.102612037893091,0.367145268044875,-0.102612037893091
"51","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","92",1,"GNM_069_1",1,"GNM_069_1",3,"GNM_069_3","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",69.3,"mean",9.56,9.56,"sd",20,20,71.7,"mean",7.18,7.18,"sd",21,21,"nestling body mass (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Hoya de Guadix, Spain",65,45.2235570958218,32.0180816861895,"pass",-0.0340458414097172,0.001429042752395,-0.0340458414097172,-0.279383197055354,0.0985709375068143,-0.279383197055354
"52","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","93",2,"GNM_069_2",2,"GNM_069_2",4,"GNM_069_4","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",65.2,"mean",9.55,9.55,"sd",6,6,68.8,"mean",9.46,9.46,"sd",5,5,"nestling body mass (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Hoya de Guadix, Spain",65,15.4879167272713,16.0542892125953,"pass",-0.0537442760066906,0.0073569436341852,-0.0537442760066906,-0.345942506198203,0.372106494739153,-0.345942506198203
"53","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","94",1,"GNM_069_1",1,"GNM_069_1",5,"GNM_069_5","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",3.52,"mean",1.22,1.22,"sd",19,19,3.33,"mean",1.01,1.01,"sd",21,21,"Log mesophilic bacterial load (Day 3)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Micro-organism","c","SD",NA,"TR",NA,"n","y","n",1,1,"bacterial_load","Hoya de Guadix, Spain",90,14.9311365567041,12.4131642045561,"pass",0.0554886856176532,0.0107029960041427,-0.0554886856176532,0.167101629364499,0.100599663498119,-0.167101629364499
