"","paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned","population_ID","count","geary_control","geary_trt","geary_test","lnRR","lnRR_variance","lnRR_sign","SMDH","SMDH_variance","SMDH_sign"
"24","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","34",1,"GNM_152_1",1,"GNM_152_1",1,"GNM_152_1","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",5,"mean",0.37,1.1700427342623,"SE",10,5,5.6,"mean",0.15,0.49749371855331,"SE",11,5.5,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD","I consider the extra addition of green nest material vs. normally added by birds as the control since the larger the amount of GNM, larger could be the effect and consider this as comparision type 4","n","y","y",2,2,"clutch_size","Vosbergen, Netherlands",72,36.5037037037037,13.18391562294,"pass",-0.113328685307003,0.0123869489795918,-0.113328685307003,-0.619174344792931,0.400074223211027,-0.619174344792931
"25","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","35",1,"GNM_152_1",1,"GNM_152_1",2,"GNM_152_2","Sturnus vulgaris","Birds add green material","blank","2",1,1,"both",5.6,"mean",0.15,0.49749371855331,"SE",11,5.5,5.5,"mean",0.29,0.58,"SE",4,2,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD","I consider the unmanipualted as treatment (since birds bring gnm) and the removal of gnm (blank) as the control","n","y","y",2,2,"clutch_size","Vosbergen, Netherlands",72,17.8498985801217,36.5037037037037,"pass",0.0180185055026782,0.00699527955810423,0.0180185055026782,0.166709575332104,0.683670987318676,0.166709575332104
"26","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","36",1,"GNM_152_1",1,"GNM_152_1",3,"GNM_152_3","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,1,"both",5,"mean",0.37,1.1700427342623,"SE",10,5,5.5,"mean",0.29,0.58,"SE",4,2,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD","I consider the addition of green nest material as a treatment vs. removal (therefore blank) as the control)","n","y","y",2,2,"clutch_size","Vosbergen, Netherlands",72,17.8498985801217,13.18391562294,"pass",-0.0953101798043249,0.0165123305785124,-0.0953101798043249,-0.389891219533062,0.710858225933498,-0.389891219533062
"27","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","37",1,"GNM_152_1",1,"GNM_152_1",4,"GNM_152_4","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",4.5,"mean",0.76,2.1496046148071,"SE",8,4,5.6,"mean",0.22,0.695701085237044,"SE",10,5,"number of nestlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"number_of_nestling","Vosbergen, Netherlands",72,24.8337028824834,5.74162679425837,"pass",-0.218689200964829,0.0601336482741245,-0.218689200964829,-0.650350297081645,0.47349752827301,-0.650350297081645
"28","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","38",1,"GNM_152_1",1,"GNM_152_1",5,"GNM_152_5","Sturnus vulgaris","Birds add green material","blank","2",1,1,"both",5.6,"mean",0.22,0.695701085237044,"SE",10,5,5.25,"mean",0.25,0.5,"SE",4,2,"number of nestlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"number_of_nestling","Vosbergen, Netherlands",72,19.7647058823529,24.8337028824834,"pass",0.0645385211375712,0.0076218820861678,0.0645385211375712,0.445034995371825,0.7141468676504,0.445034995371825
"29","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","39",1,"GNM_152_1",1,"GNM_152_1",6,"GNM_152_6","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,1,"both",4.5,"mean",0.76,2.1496046148071,"SE",8,4,5.25,"mean",0.25,0.5,"SE",4,2,"number of nestlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"number_of_nestling","Vosbergen, Netherlands",72,19.7647058823529,5.74162679425837,"pass",-0.154150679827258,0.0615820609725372,-0.154150679827258,-0.318589077050814,0.758458250001341,-0.318589077050814
"30","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","40",1,"GNM_152_1",1,"GNM_152_1",7,"GNM_152_7","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",2.63,"mean",0.84,2.3758787847868,"SE",8,4,2.7,"mean",0.82,2.59306768133807,"SE",10,5,"number of fledlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"number_of_fledgling","Vosbergen, Netherlands",72,3.21237358715051,3.03607503607504,"pass",-0.0262679268206103,0.388493912278352,-0.0262679268206103,-0.024846861178422,0.450034298139468,-0.024846861178422
"31","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","41",1,"GNM_152_1",1,"GNM_152_1",8,"GNM_152_8","Sturnus vulgaris","Birds add green material","blank","2",1,1,"both",2.7,"mean",0.82,2.59306768133807,"SE",10,5,4.25,"mean",0.48,0.96,"SE",4,2,"number of fledlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"number_of_fledgling","Vosbergen, Netherlands",72,8.33333333333333,3.21237358715051,"pass",-0.453667209926042,0.209983297971815,-0.453667209926042,-0.55248827625283,0.721803092528344,-0.55248827625283
"32","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","42",1,"GNM_152_1",1,"GNM_152_1",9,"GNM_152_9","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,1,"both",2.63,"mean",0.84,2.3758787847868,"SE",8,4,4.25,"mean",0.48,0.96,"SE",4,2,"number of fledlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"number_of_fledgling","Vosbergen, Netherlands",72,8.33333333333333,3.03607503607504,"pass",-0.479935136746652,0.229533451676779,-0.479935136746652,-0.611776771205862,0.781189234815589,-0.611776771205862
"33","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","43",1,"GNM_152_1",1,"GNM_152_1",10,"GNM_152_10","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,0,"CH",11.1,"mean",2.14,6.76727419276033,"SE",10,5,8.36,"mean",1.36,4.51060971488334,"SE",11,5.5,"courtship time (days)","Behaviour","include","Authors measured this as ""interval between first appearance of greenery to first egg""",-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"courtship_time","Vosbergen, Netherlands",12,6.01045751633987,5.06040574424436,"pass",0.283486681221678,0.12726731308721,-0.283486681221678,0.437911570647607,0.390949921994708,-0.437911570647607
"34","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","44",1,"GNM_152_1",1,"GNM_152_1",11,"GNM_152_11","Sturnus vulgaris","Birds add green material","blank","2",1,0,"CH",8.36,"mean",1.36,4.51060971488334,"SE",11,5.5,11,"mean",3.72,7.44,"SE",4,2,"courtship time (days)","Behaviour","include","Authors measured this as ""interval between first appearance of greenery to first egg""",-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"courtship_time","Vosbergen, Netherlands",12,2.78304870335231,6.01045751633987,"fail",-0.27443684570176,0.281663075479041,0.27443684570176,-0.437267329217997,0.694565029631611,0.437267329217997
"35","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","45",1,"GNM_152_1",1,"GNM_152_1",12,"GNM_152_12","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,0,"CH",11.1,"mean",2.14,6.76727419276033,"SE",10,5,11,"mean",3.72,7.44,"SE",4,2,"courtship time (days)","Behaviour","include","Authors measured this as ""interval between first appearance of greenery to first egg""",-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"n","y","y",2,2,"courtship_time","Vosbergen, Netherlands",12,2.78304870335231,5.06040574424436,"fail",0.00904983551991786,0.30307200620321,-0.00904983551991786,0.0121723035705337,0.700010583212444,-0.0121723035705337
"36","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","46",1,"GNM_152_1",1,"GNM_152_1",13,"GNM_152_13","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,0,1,"PCH",63.348419809633,NA,NA,NA,NA,8,4,63.348419809633,NA,NA,NA,NA,4,2,"scab score","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"scab_score","Vosbergen, Netherlands",90,NA,NA,NA,-0.0130926705777815,0.276676835124049,0.0130926705777815,0,0.75,0
"37","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","47",1,"GNM_152_1",1,"GNM_152_1",14,"GNM_152_14","Sturnus vulgaris","Birds add green material","blank","2",0,1,"PCH",63.348419809633,NA,NA,NA,NA,10,5,63.348419809633,NA,NA,NA,NA,10,5,"scab score","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"scab_score","Vosbergen, Netherlands",90,NA,NA,NA,0.0181094761146889,0.156547937416053,-0.0181094761146889,0,0.4,0
"38","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","48",1,"GNM_152_1",1,"GNM_152_1",15,"GNM_152_15","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",0,1,"PCH",63.348419809633,NA,NA,NA,NA,8,4,63.348419809633,NA,NA,NA,NA,4,2,"scab score","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"scab_score","Vosbergen, Netherlands",90,NA,NA,NA,-0.0130926705777815,0.276676835124049,0.0130926705777815,0,0.75,0
"39","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","49",1,"GNM_152_1",1,"GNM_152_1",16,"GNM_152_16","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",35.5338496639578,NA,NA,NA,NA,8,4,35.5338496639578,NA,NA,NA,NA,4,2,"nestling body mass","Morphology","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"nestling_mass","Vosbergen, Netherlands",65,NA,NA,NA,-0.0130926705777815,0.276676835124049,-0.0130926705777815,0,0.75,0
"40","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","50",1,"GNM_152_1",1,"GNM_152_1",17,"GNM_152_17","Sturnus vulgaris","Birds add green material","blank","2",1,1,"both",35.5338496639578,NA,NA,NA,NA,10,5,35.5338496639578,NA,NA,NA,NA,10,5,"nestling body mass","Morphology","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"nestling_mass","Vosbergen, Netherlands",65,NA,NA,NA,0.0181094761146889,0.156547937416053,0.0181094761146889,0,0.4,0
"41","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","51",1,"GNM_152_1",1,"GNM_152_1",18,"GNM_152_18","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,1,"both",35.5338496639578,NA,NA,NA,NA,8,4,35.5338496639578,NA,NA,NA,NA,4,2,"nestling body mass","Morphology","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"nestling_mass","Vosbergen, Netherlands",65,NA,NA,NA,-0.0130926705777815,0.276676835124049,-0.0130926705777815,0,0.75,0
"42","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","52",1,"GNM_152_1",1,"GNM_152_1",19,"GNM_152_19","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",5.842100465625,NA,NA,NA,NA,8,4,5.842100465625,NA,NA,NA,NA,4,2,"survival to fledgeling","Reproduction","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"survival to fledgeling","Vosbergen, Netherlands",72,NA,NA,NA,-0.0130926705777815,0.276676835124049,-0.0130926705777815,0,0.75,0
"43","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","53",1,"GNM_152_1",1,"GNM_152_1",20,"GNM_152_20","Sturnus vulgaris","Birds add green material","blank","2",1,1,"both",5.842100465625,NA,NA,NA,NA,10,5,5.842100465625,NA,NA,NA,NA,10,5,"survival to fledgeling","Reproduction","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"survival to fledgeling","Vosbergen, Netherlands",72,NA,NA,NA,0.0181094761146889,0.156547937416053,0.0181094761146889,0,0.4,0
"44","GNM_152","included",NA,"Not available","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","54",1,"GNM_152_1",1,"GNM_152_1",21,"GNM_152_21","Sturnus vulgaris","Birds add green material+Extra from author","blank","2",1,1,"both",5.842100465625,NA,NA,NA,NA,8,4,5.842100465625,NA,NA,NA,NA,4,2,"survival to fledgeling","Reproduction","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","JMGS",NA,"SD",NA,"n","y","y",2,2,"survival to fledgeling","Vosbergen, Netherlands",72,NA,NA,NA,-0.0130926705777815,0.276676835124049,-0.0130926705777815,0,0.75,0
"45","GNM_018","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2013,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","61",1,"GNM_018_1",1,"GNM_018_1",1,"GNM_018_1","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,0,"CH",13.04,"mean",1.6,7.15541752799933,"se",20,20,11.31,"mean",2.26,7.14674751198054,"se",10,10,"male provisioning rate (day 6)","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.",1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"b","SD","year_of_publication: The study was carried out in 2006 (but published in 2013). We should be mindful of this depending on what we do with this information and how we interpret it.  Authors manipulate the size of the nest (reduced/increased) and control. In all three manipulated groups, they have control and aromatic plants added. This is courtship hypothesis experiment where females are the one adding the green nest material (manipulated by the researchers in this case). ""Authors say: “In blue tits Cyanistes caeruleus, females alone build nests and add aromatic plants to them.” and “We hypothesized that if nest size and aromatic plants in the nest are female sexually selected signals (Moreno et al. 1994; Soler, M.ller, et al. 1998; Moreno 2012), males should vary their parental investment accordingly, as the differential allocation hypothesis predicts (Burley 1986; Sheldon 2000). Therefore, males should invest more (increased provisioning rates and higher risk taking) in experimentally enlarged nests and in those supplied with aromatic plants as compared with nests experimentally reduced and
nests not supplied with aromatic plants.”""","TR",NA,"n","y","y",1,1,"male_provisioning_rate","Valsaín, Spain",12,4.88236563781567,8.04938271604938,"pass",0.142334266370478,0.0549844368548887,0.142334266370478,0.235322128486848,0.150922941735926,0.235322128486848
"46","GNM_018","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2013,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","62",1,"GNM_018_1",1,"GNM_018_1",3,"GNM_018_3","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,0,"CH",0.49,"mean",0.05,0.223606797749979,"se",20,20,0.44,"mean",0.07,0.221359436211787,"se",10,10,"male proportions of visit (day 6)","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.",1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"b","SD",NA,"TR",NA,"n","y","y",1,1,"male_visit","Valsaín, Spain",12,6.13240418118467,9.67901234567901,"pass",0.107630664192365,0.0357222455519567,0.107630664192365,0.218256905844036,0.15079393461581,0.218256905844036
"47","GNM_018","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2013,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","63",1,"GNM_018_1",1,"GNM_018_1",1,"GNM_018_1","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,0,"CH",19.88,"mean",1.74,9.20721456250478,"se",28,28,21.25,"mean",2.11,9.19727677087082,"se",19,19,"male provisioning rate (day 11)","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.",1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"b","SD",NA,"TR",NA,"n","y","y",1,1,"male_provisioning_rate","Valsaín, Spain",12,9.94029667015449,11.3241786186553,"pass",-0.0666426941419979,0.0175199738403267,-0.0666426941419979,-0.14636340228326,0.0885737608906747,-0.14636340228326
"48","GNM_018","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2013,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","64",1,"GNM_018_1",1,"GNM_018_1",3,"GNM_018_3","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,0,"CH",0.54,"mean",0.03,0.158745078663875,"se",28,28,0.6,"mean",0.04,0.169705627484771,"se",18,18,"male proportions of visit  (day 11)","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.",1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"b","SD",NA,"TR",NA,"n","y","y",1,1,"male_visit","Valsaín, Spain",12,14.7945205479452,17.8407079646018,"pass",-0.105360515657826,0.00753086419753086,-0.105360515657826,-0.361632794043944,0.0926913442886242,-0.361632794043944
"49","GNM_018","included",NA,"score (mean of 8 binomial variables)","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2013,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","65",1,"GNM_018_1",1,"GNM_018_1",4,"GNM_018_4","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,0,"CH",0.7,"mean",0.05,0.282842712474619,"se",32,32,0.53,"mean",0.05,0.254950975679639,"se",26,26,"male risk taking","Behaviour","include","In this study authors suggested that GNM was added by females as a ""honest signal"" and thereby manipulate males investment into parental care. Therefore we considered this as a proxy for CH.",1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"b","SD","This is a composite variable with several binomial variables combined to generate the risk taking score.","TR",NA,"n","y","y",1,1,"male_risk_taking","Valsaín, Spain",12,10.4990476190476,13.8914728682171,"pass",0.278203328497237,0.0140020052164689,0.278203328497237,0.619440687535037,0.0730193554044167,0.619440687535037
"50","GNM_018","included",NA,"Authors provided","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2013,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","66",1,"GNM_018_1",1,"GNM_018_1",5,"GNM_018_5","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",9.15625,"mean",1.7799,1.7799,"sd",32,32,8.962963,"mean",2.441334,2.441334,"sd",27,27,"brood size on day 6","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","SD",NA,"TR",NA,"n","y","y",1,1,"number_of_nestling","Valsaín, Spain",72,18.9018165454505,28.874687152118,"pass",0.021335841932752,0.00392869508543917,0.021335841932752,0.0905002712296122,0.0683564463513814,0.0905002712296122
"51","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","67",1,"GNM_101_1",1,"GNM_101_1",1,"GNM_101_1","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",10.3,"mean",0.2,1.13137084989848,"se",32,32,9.8,"mean",0.3,1.55884572681199,"se",27,27,"clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","SD","year_of_publication: This study was conducted in 2006 and published in 2012. I think it is the same site and same year as GNM_018 and the data is split between two publication. In this case, the variable considered missing above would be this one.","TR",NA,"n","y","n",1,1,"clutch_size","Valsaín, Spain",72,32.3669724770642,51.1007751937984,"pass",0.0497615095590638,0.00131414790134613,0.0497615095590638,0.367284030968056,0.0694302366930044,0.367284030968056
"52","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","68",1,"GNM_101_1",1,"GNM_101_1",2,"GNM_101_2","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",29.4,"mean",0.6,3.39411254969543,"se",32,32,29.6,"mean",0.8,4.15692193816531,"se",27,27,"laying date","Phenology","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"laying_date","Valsaín, Spain",4,36.6605504587156,48.6201550387597,"pass",-0.0067796869853788,0.00114695331778304,0.0067796869853788,-0.0524698760142476,0.0683103682903332,0.0524698760142476
"53","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","69",1,"GNM_101_1",1,"GNM_101_1",3,"GNM_101_3","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",52.6,"mean",0.5,2.82842712474619,"se",32,32,51.9,"mean",0.6,3.11769145362398,"se",27,27,"hatching date","Phenology","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"hatching_date","Valsaín, Spain",4,85.7064220183486,104.384496124031,"pass",0.0133973295718213,0.00022400803502339,-0.0133973295718213,0.233053630420377,0.0687473251273092,-0.233053630420377
